"Country";"City";"Car type";"Price"
"France";"Neuilly-Sur-Seine";"Renault Megane 5door";39.85
"France";"Neuilly-Sur-Seine";"Renault Laguna";33.15
"France";"Neuilly-Sur-Seine";"Renault Vel Satis";44.06
"France";"Neuilly-Sur-Seine";"Mercedes-Benz C Class";48.48
"France";"Neuilly-Sur-Seine";"Opel Zafira";45.13
"France";"Neuilly-Sur-Seine";"Peugeot 807";31.45
"France";"Neuilly-Sur-Seine";"Renault Scenic";35.47
"France";"Neuilly-Sur-Seine";"Citroen C5";48.86
"France";"Neuilly-Sur-Seine";"Citroen C4 3door";39.21
"France";"Neuilly-Sur-Seine";"Citroen C3";46.24
"France";"Neuilly-Sur-Seine";"Citroen C1 3door";32
"France";"Neuilly-Sur-Seine";"Citroen C6";40.91
"France";"Neuilly-Sur-Seine";"Volvo C70 Convertible";45.32
"France";"Neuilly-Sur-Seine";"Citroen C3 Pluriel Convertible";39.43
"France";"Neuilly-Sur-Seine";"Citroen Picasso";42.86
"France";"Neuilly-Sur-Seine";"Citroen Jumper";41.89
"France";"Neuilly-Sur-Seine";"Citroen C8";47.12
"France";"Neuilly-Sur-Seine";"Volvo V70";43.78
"France";"Neuilly-Sur-Seine";"Ford Focus Estate/Wagon";48.81
"France";"Neuilly-Sur-Seine";"Citroen C5 Estate/Wagon";42.59
"France";"Neuilly-Sur-Seine";"Hyundai Santa Fe";42.85
"France";"Neuilly-Sur-Seine";"Hyundai Tucson";42.72
"France";"Nevers";"Mercedes-Benz E Class";34.87
"France";"Nevers";"Toyota Yaris 3door";31.87
"France";"Nevers";"Renault Clio 5door";44.13
"France";"Nevers";"Renault Megane 5door";36.67
"France";"Nevers";"Renault Laguna";44.07
"France";"Nevers";"Renault Vel Satis";37.91
"France";"Nevers";"Mercedes-Benz C Class";44.87
"France";"Nevers";"Opel Zafira";38.68
"France";"Nevers";"Peugeot 807";42.93
"France";"Nevers";"Renault Scenic";34.07
"France";"Nevers";"Fiat Panda";36.03
"France";"Nevers";"Peugeot 207 3door";32.61
"France";"Nevers";"Volkswagen Golf 5door";39.42
"France";"Nevers";"Mercedes-Benz A Class";47.68
"France";"Nevers";"Volkswagen Passat";31.9
"France";"Nevers";"Fiat Punto 3door";37.02
"France";"Nevers";"Renault Megane Convertible";43.91
"France";"Nevers";"Peugeot 307 Convertible";39.74
"France";"Nevers";"Renault Modus";43.31
"France";"Nevers";"Renault Kangoo";47.78
"France";"Nevers";"Volkswagen Touran";33.63
"France";"Nevers";"Renault Espace";33.8
"France";"Nevers";"Renault Traffic Passenger";43.62
"France";"Nevers";"Peugeot 307 Estate/Wagon";42.67
"France";"Nevers";"Renault Laguna Estate/Wagon";31.58
"France";"Nevers";"Nissan XTrail";42.03
"France";"Nevers";"Nissan Pathfinder";43.06
"France";"Nevers";"Hyundai Santa Fe";40.94
"France";"Nice";"Mercedes-Benz E Class";40.16
"France";"Nice";"Toyota Yaris 3door";46.6
"France";"Nice";"Renault Clio 5door";36.93
"France";"Nice";"Renault Megane 5door";41.14
"France";"Nice";"Renault Laguna";40.39
"France";"Nice";"Renault Vel Satis";44.61
"France";"Nice";"Mercedes-Benz C Class";43.47
"France";"Nice";"Opel Zafira";30.09
"France";"Nice";"Peugeot 807";37.24
"France";"Nice";"Renault Scenic";34.55
"France";"Nice";"Fiat Panda";36.78
"France";"Nice";"Peugeot 207 3door";46.47
"France";"Nice";"Volkswagen Golf 5door";41.76
"France";"Nice";"Mercedes-Benz A Class";32.59
"France";"Nice";"Volkswagen Passat";30.76
"France";"Nice";"Fiat Punto 3door";31.65
"France";"Nice";"Renault Megane Convertible";30.47
"France";"Nice";"Peugeot 307 Convertible";36.59
"France";"Nice";"Renault Modus";39.3
"France";"Nice";"Renault Kangoo";31.55
"France";"Nice";"Volkswagen Touran";32.96
"France";"Nice";"Renault Espace";46.15
"France";"Nice";"Renault Traffic Passenger";48.67
"France";"Nice";"Peugeot 307 Estate/Wagon";42
"France";"Nice";"Renault Laguna Estate/Wagon";47.89
"France";"Nice";"Nissan XTrail";36.81
"France";"Nice";"Nissan Pathfinder";47.54
"France";"Nice";"Hyundai Santa Fe";41.11
"France";"Nice";"Citroen C5";38.44
"France";"Nice";"Citroen C4 3door";36.41
"France";"Nice";"Citroen C3";30.35
"France";"Nice";"Citroen C1 3door";41.73
"France";"Nice";"Citroen C6";47.53
"France";"Nice";"Volvo C70 Convertible";41.81
"France";"Nice";"Citroen C3 Pluriel Convertible";39.65
"France";"Nice";"Citroen Picasso";47
"France";"Nice";"Citroen Jumper";43.61
"France";"Nice";"Citroen C8";44.09
"France";"Nice";"Volvo V70";42.89
"France";"Nice";"Ford Focus Estate/Wagon";42.22
"France";"Nice";"Citroen C5 Estate/Wagon";37.52
"France";"Nice";"Hyundai Tucson";40.39
"France";"Nice";"Peugeot 407 5door";49.6
"France";"Nice";"BMW 3Series";46.14
"France";"Nice";"BMW 1Series";41.2
"France";"Nice";"Ford Fiesta 3door";40.42
"France";"Nice";"Volkswagen Polo 5door";44.19
"France";"Nice";"Volkswagen EOS Convertible";34.78
"France";"Nice";"Audi A4 Convertible";48.67
"France";"Nice";"Mercedes-Benz SLK Class";45.85
"France";"Nice";"BMW 3Series Convertible";40.36
"France";"Nice";"Mercedes-Benz Vito";40.91
"France";"Nice";"BMW 3Series Estate/Wagon";30.09
"France";"Nice";"Volkswagen Passat Estate/Wagon";30.69
"France";"Nice";"Peugeot 407 Estate/Wagon";32.47
"France";"Nice";"Audi A6 Estate/Wagon";42.33
"France";"Nice";"Audi TT Coupe";39.51
"France";"Nice";"Audi A6 Quattro Estate/Wagon";40.75
"France";"Nice";"BMW X3";49.66
"France";"Nice";"Peugeot 307 5door";42.04
"France";"Nice";"Ford Fusion";46.67
"France";"Nice";"Ford Mondeo";40.31
"France";"Nice";"Ford Transit";48.24
"France";"Nice";"Jeep Cherokee";33.48
"France";"Nice";"Opel Corsa 3door";33.93
"France";"Nice";"Renault Clio 3door";44.19
"France";"Nimes";"Mercedes-Benz E Class";48.1
"France";"Nimes";"Toyota Yaris 3door";33.96
"France";"Nimes";"Renault Clio 5door";48.56
"France";"Nimes";"Renault Megane 5door";43.25
"France";"Nimes";"Renault Laguna";48.66
"France";"Nimes";"Renault Vel Satis";39.26
"France";"Nimes";"Mercedes-Benz C Class";31.19
"France";"Nimes";"Opel Zafira";41.54
"France";"Nimes";"Peugeot 807";49.95
"France";"Nimes";"Renault Scenic";42.77
"France";"Nimes";"Fiat Panda";31.05
"France";"Nimes";"Peugeot 207 3door";33.1
"France";"Nimes";"Volkswagen Golf 5door";34.6
"France";"Nimes";"Mercedes-Benz A Class";32.14
"France";"Nimes";"Volkswagen Passat";48.57
"France";"Nimes";"Fiat Punto 3door";36.73
"France";"Nimes";"Renault Megane Convertible";36.27
"France";"Nimes";"Peugeot 307 Convertible";46.56
"France";"Nimes";"Renault Modus";35.91
"France";"Nimes";"Renault Kangoo";36.6
"France";"Nimes";"Volkswagen Touran";30.04
"France";"Nimes";"Renault Espace";47.8
"France";"Nimes";"Renault Traffic Passenger";36.34
"France";"Nimes";"Peugeot 307 Estate/Wagon";47.05
"France";"Nimes";"Renault Laguna Estate/Wagon";30.68
"France";"Nimes";"Nissan XTrail";48.31
"France";"Nimes";"Nissan Pathfinder";32.64
"France";"Nimes";"Hyundai Santa Fe";49.6
"France";"Nimes";"Citroen C5";34.03
"France";"Nimes";"Citroen C4 3door";49.16
"France";"Nimes";"Citroen C3";45.5
"France";"Nimes";"Citroen C1 3door";40.31
"France";"Nimes";"Citroen C6";47.54
"France";"Nimes";"Volvo C70 Convertible";31.31
"France";"Nimes";"Citroen C3 Pluriel Convertible";32.4
"France";"Nimes";"Citroen Picasso";35.62
"France";"Nimes";"Citroen Jumper";45.15
"France";"Nimes";"Citroen C8";33.08
"France";"Nimes";"Volvo V70";47.69
"France";"Nimes";"Ford Focus Estate/Wagon";34.74
"France";"Nimes";"Citroen C5 Estate/Wagon";32.6
"France";"Nimes";"Hyundai Tucson";37.05
"France";"Nimes";"Peugeot 407 5door";34.27
"France";"Nimes";"BMW 3Series";46.87
"France";"Nimes";"BMW 1Series";38.41
"France";"Nimes";"Ford Fiesta 3door";39.51
"France";"Nimes";"Volkswagen Polo 5door";47.87
"France";"Nimes";"Volkswagen EOS Convertible";41.15
"France";"Nimes";"Audi A4 Convertible";36.32
"France";"Nimes";"Mercedes-Benz SLK Class";45.58
"France";"Nimes";"BMW 3Series Convertible";44.11
"France";"Nimes";"Mercedes-Benz Vito";47.72
"France";"Nimes";"BMW 3Series Estate/Wagon";34.82
"France";"Nimes";"Volkswagen Passat Estate/Wagon";43.09
"France";"Nimes";"Peugeot 407 Estate/Wagon";49.39
"France";"Nimes";"Audi A6 Estate/Wagon";47.75
"France";"Nimes";"Audi TT Coupe";39.45
"France";"Nimes";"Audi A6 Quattro Estate/Wagon";38.42
"France";"Nimes";"BMW X3";45.87
"France";"Niort";"Fiat Panda";40.78
"France";"Niort";"Peugeot 207 3door";43.24
"France";"Niort";"Volkswagen Golf 5door";47.32
"France";"Niort";"Renault Clio 5door";31.5
"France";"Niort";"Mercedes-Benz A Class";47.4
"France";"Niort";"Volkswagen Passat";31.3
"France";"Niort";"Mercedes-Benz C Class";43.95
"France";"Niort";"Fiat Punto 3door";45.42
"France";"Niort";"Renault Megane Convertible";35.36
"France";"Niort";"Peugeot 307 Convertible";34.85
"France";"Niort";"Renault Modus";41.17
"France";"Niort";"Renault Kangoo";39.54
"France";"Niort";"Renault Scenic";47.37
"France";"Niort";"Volkswagen Touran";40.47
"France";"Niort";"Renault Espace";45.29
"France";"Niort";"Renault Traffic Passenger";46.91
"France";"Niort";"Peugeot 307 Estate/Wagon";38.51
"France";"Niort";"Renault Laguna Estate/Wagon";30.15
"France";"Niort";"Nissan XTrail";38.27
"France";"Niort";"Nissan Pathfinder";47.42
"France";"Niort";"Hyundai Santa Fe";41.62
"France";"Niort";"Mercedes-Benz E Class";37.94
"France";"Niort";"Toyota Yaris 3door";30.71
"France";"Niort";"Renault Megane 5door";41.54
"France";"Niort";"Renault Laguna";48.54
"France";"Niort";"Renault Vel Satis";38.38
"France";"Niort";"Opel Zafira";38.51
"France";"Niort";"Peugeot 807";32.72
"France";"Niort";"Citroen C5";45.55
"France";"Niort";"Citroen C4 3door";32.91
"France";"Niort";"Citroen C3";46.51
"France";"Niort";"Citroen C1 3door";48.96
"France";"Niort";"Citroen C6";31
"France";"Niort";"Volvo C70 Convertible";49.45
"France";"Niort";"Citroen C3 Pluriel Convertible";32.17
"France";"Niort";"Citroen Picasso";44.33
"France";"Niort";"Citroen Jumper";33.28
"France";"Niort";"Citroen C8";40.92
"France";"Niort";"Volvo V70";32.4
"France";"Niort";"Ford Focus Estate/Wagon";31
"France";"Niort";"Citroen C5 Estate/Wagon";37.27
"France";"Niort";"Hyundai Tucson";38.42
"France";"Nogent Le Rotrou";"Mercedes-Benz E Class";46.64
"France";"Nogent Le Rotrou";"Toyota Yaris 3door";42.42
"France";"Nogent Le Rotrou";"Renault Clio 5door";37.41
"France";"Nogent Le Rotrou";"Renault Megane 5door";44.55
"France";"Nogent Le Rotrou";"Renault Laguna";39.42
"France";"Nogent Le Rotrou";"Renault Vel Satis";38.14
"France";"Nogent Le Rotrou";"Mercedes-Benz C Class";45.5
"France";"Nogent Le Rotrou";"Opel Zafira";42.5
"France";"Nogent Le Rotrou";"Peugeot 807";35.44
"France";"Nogent Le Rotrou";"Renault Scenic";31.14
"France";"Noirmoutier";"Fiat Panda";31.28
"France";"Noirmoutier";"Peugeot 207 3door";46.69
"France";"Noirmoutier";"Volkswagen Golf 5door";30.28
"France";"Noirmoutier";"Renault Clio 5door";48.17
"France";"Noirmoutier";"Mercedes-Benz A Class";44.15
"France";"Noirmoutier";"Volkswagen Passat";30.4
"France";"Noirmoutier";"Mercedes-Benz C Class";49.97
"France";"Noirmoutier";"Fiat Punto 3door";43.6
"France";"Noirmoutier";"Renault Megane Convertible";33.74
"France";"Noirmoutier";"Peugeot 307 Convertible";36.16
"France";"Noirmoutier";"Renault Modus";42.33
"France";"Noirmoutier";"Renault Kangoo";37.65
"France";"Noirmoutier";"Renault Scenic";38.01
"France";"Noirmoutier";"Volkswagen Touran";44.37
"France";"Noirmoutier";"Renault Espace";33.56
"France";"Noirmoutier";"Renault Traffic Passenger";39.48
"France";"Noirmoutier";"Peugeot 307 Estate/Wagon";36.42
"France";"Noirmoutier";"Renault Laguna Estate/Wagon";45.97
"France";"Noirmoutier";"Nissan XTrail";32.84
"France";"Noirmoutier";"Nissan Pathfinder";45.7
"France";"Noirmoutier";"Hyundai Santa Fe";36.76
"France";"Noisy Le Grand";"Fiat Panda";34.6
"France";"Noisy Le Grand";"Peugeot 207 3door";38.22
"France";"Noisy Le Grand";"Volkswagen Golf 5door";35.13
"France";"Noisy Le Grand";"Renault Clio 5door";33.49
"France";"Noisy Le Grand";"Mercedes-Benz A Class";44.01
"France";"Noisy Le Grand";"Volkswagen Passat";47.02
"France";"Noisy Le Grand";"Mercedes-Benz C Class";30.27
"France";"Noisy Le Grand";"Fiat Punto 3door";45.89
"France";"Noisy Le Grand";"Renault Megane Convertible";46.23
"France";"Noisy Le Grand";"Peugeot 307 Convertible";43.66
"France";"Noisy Le Grand";"Renault Modus";46.14
"France";"Noisy Le Grand";"Renault Kangoo";33.92
"France";"Noisy Le Grand";"Renault Scenic";36.23
"France";"Noisy Le Grand";"Volkswagen Touran";48.29
"France";"Noisy Le Grand";"Renault Espace";37.08
"France";"Noisy Le Grand";"Renault Traffic Passenger";40.27
"France";"Noisy Le Grand";"Peugeot 307 Estate/Wagon";38.71
"France";"Noisy Le Grand";"Renault Laguna Estate/Wagon";39.01
"France";"Noisy Le Grand";"Nissan XTrail";42.37
"France";"Noisy Le Grand";"Nissan Pathfinder";36.27
"France";"Noisy Le Grand";"Hyundai Santa Fe";42.39
"France";"Orange";"Mercedes-Benz E Class";31.24
"France";"Orange";"Toyota Yaris 3door";40.84
"France";"Orange";"Renault Clio 5door";40.21
"France";"Orange";"Renault Megane 5door";37.87
"France";"Orange";"Renault Laguna";46.94
"France";"Orange";"Renault Vel Satis";35.6
"France";"Orange";"Mercedes-Benz C Class";45.92
"France";"Orange";"Opel Zafira";44.21
"France";"Orange";"Peugeot 807";37.04
"France";"Orange";"Renault Scenic";39.14
"France";"Orange";"Fiat Panda";49.87
"France";"Orange";"Peugeot 207 3door";40.27
"France";"Orange";"Volkswagen Golf 5door";30.27
"France";"Orange";"Mercedes-Benz A Class";39.58
"France";"Orange";"Volkswagen Passat";34.85
"France";"Orange";"Fiat Punto 3door";46.11
"France";"Orange";"Renault Megane Convertible";31.25
"France";"Orange";"Peugeot 307 Convertible";38.76
"France";"Orange";"Renault Modus";38.38
"France";"Orange";"Renault Kangoo";30.23
"France";"Orange";"Volkswagen Touran";41.2
"France";"Orange";"Renault Espace";42.58
"France";"Orange";"Renault Traffic Passenger";43.94
"France";"Orange";"Peugeot 307 Estate/Wagon";48.39
"France";"Orange";"Renault Laguna Estate/Wagon";44.29
"France";"Orange";"Nissan XTrail";34.5
"France";"Orange";"Nissan Pathfinder";43.28
"France";"Orange";"Hyundai Santa Fe";49.25
"France";"Orleans";"Peugeot 407 5door";32.82
"France";"Orleans";"Mercedes-Benz E Class";32.51
"France";"Orleans";"BMW 3Series";47.69
"France";"Orleans";"Volkswagen Passat";32.95
"France";"Orleans";"BMW 1Series";34.26
"France";"Orleans";"Volkswagen Golf 5door";40.51
"France";"Orleans";"Ford Fiesta 3door";36.58
"France";"Orleans";"Volkswagen Polo 5door";37.91
"France";"Orleans";"Renault Laguna";33.36
"France";"Orleans";"Volkswagen EOS Convertible";34.46
"France";"Orleans";"Audi A4 Convertible";41.47
"France";"Orleans";"Mercedes-Benz SLK Class";41.5
"France";"Orleans";"BMW 3Series Convertible";32.41
"France";"Orleans";"Renault Espace";34.11
"France";"Orleans";"Mercedes-Benz Vito";33.26
"France";"Orleans";"Volkswagen Touran";30.44
"France";"Orleans";"BMW 3Series Estate/Wagon";42.79
"France";"Orleans";"Volkswagen Passat Estate/Wagon";40.82
"France";"Orleans";"Peugeot 407 Estate/Wagon";31.35
"France";"Orleans";"Peugeot 307 Estate/Wagon";46.24
"France";"Orleans";"Audi A6 Estate/Wagon";30.95
"France";"Orleans";"Audi TT Coupe";32.14
"France";"Orleans";"Audi A6 Quattro Estate/Wagon";42.3
"France";"Orleans";"BMW X3";41.58
"France";"Orleans";"Mercedes-Benz C Class";31.94
"France";"Orleans";"Peugeot 307 5door";33.82
"France";"Orleans";"Ford Fusion";46.36
"France";"Orleans";"Ford Mondeo";33.06
"France";"Orleans";"Ford Transit";33.52
"France";"Orleans";"Renault Scenic";39.76
"France";"Orleans";"Jeep Cherokee";40.14
"France";"Orleans";"Fiat Panda";46.08
"France";"Orleans";"Peugeot 207 3door";44.19
"France";"Orleans";"Renault Clio 5door";40.63
"France";"Orleans";"Mercedes-Benz A Class";33.15
"France";"Orleans";"Fiat Punto 3door";37.29
"France";"Orleans";"Renault Megane Convertible";48.01
"France";"Orleans";"Peugeot 307 Convertible";31.78
"France";"Orleans";"Renault Modus";46.78
"France";"Orleans";"Renault Kangoo";30.59
"France";"Orleans";"Renault Traffic Passenger";39.56
"France";"Orleans";"Renault Laguna Estate/Wagon";40.94
"France";"Orleans";"Nissan XTrail";33.41
"France";"Orleans";"Nissan Pathfinder";31.83
"France";"Orleans";"Hyundai Santa Fe";41.98
"France";"Orleans";"Toyota Yaris 3door";46.53
"France";"Orleans";"Renault Megane 5door";44.24
"France";"Orleans";"Renault Vel Satis";38.23
"France";"Orleans";"Opel Zafira";41.38
"France";"Orleans";"Peugeot 807";47.02
"France";"Oyonnax";"Mercedes-Benz E Class";43.51
"France";"Oyonnax";"Toyota Yaris 3door";47.94
"France";"Oyonnax";"Renault Clio 5door";40.56
"France";"Oyonnax";"Renault Megane 5door";32.11
"France";"Oyonnax";"Renault Laguna";37.58
"France";"Oyonnax";"Renault Vel Satis";45.42
"France";"Oyonnax";"Mercedes-Benz C Class";45.42
"France";"Oyonnax";"Opel Zafira";36.29
"France";"Oyonnax";"Peugeot 807";36.82
"France";"Oyonnax";"Renault Scenic";48.33
"France";"Oyonnax";"Fiat Panda";46.84
"France";"Oyonnax";"Peugeot 207 3door";45.33
"France";"Oyonnax";"Volkswagen Golf 5door";38.45
"France";"Oyonnax";"Mercedes-Benz A Class";31.38
"France";"Oyonnax";"Volkswagen Passat";31.54
"France";"Oyonnax";"Fiat Punto 3door";36.47
"France";"Oyonnax";"Renault Megane Convertible";48.51
"France";"Oyonnax";"Peugeot 307 Convertible";32.99
"France";"Oyonnax";"Renault Modus";44.74
"France";"Oyonnax";"Renault Kangoo";42.91
"France";"Oyonnax";"Volkswagen Touran";31.05
"France";"Oyonnax";"Renault Espace";40.15
"France";"Oyonnax";"Renault Traffic Passenger";37.84
"France";"Oyonnax";"Peugeot 307 Estate/Wagon";43.06
"France";"Oyonnax";"Renault Laguna Estate/Wagon";42.71
"France";"Oyonnax";"Nissan XTrail";37.32
"France";"Oyonnax";"Nissan Pathfinder";44.41
"France";"Oyonnax";"Hyundai Santa Fe";45.4
"France";"Paimpol";"Fiat Panda";40.7
"France";"Paimpol";"Peugeot 207 3door";34.9
"France";"Paimpol";"Volkswagen Golf 5door";37.26
"France";"Paimpol";"Renault Clio 5door";49.46
"France";"Paimpol";"Mercedes-Benz A Class";42.41
"France";"Paimpol";"Volkswagen Passat";42.83
"France";"Paimpol";"Mercedes-Benz C Class";30.13
"France";"Paimpol";"Fiat Punto 3door";33.48
"France";"Paimpol";"Renault Megane Convertible";44.81
"France";"Paimpol";"Peugeot 307 Convertible";45.03
"France";"Paimpol";"Renault Modus";36.76
"France";"Paimpol";"Renault Kangoo";49.59
"France";"Paimpol";"Renault Scenic";41.61
"France";"Paimpol";"Volkswagen Touran";40.35
"France";"Paimpol";"Renault Espace";30.7
"France";"Paimpol";"Renault Traffic Passenger";36.8
"France";"Paimpol";"Peugeot 307 Estate/Wagon";46.45
"France";"Paimpol";"Renault Laguna Estate/Wagon";45.51
"France";"Paimpol";"Nissan XTrail";38.93
"France";"Paimpol";"Nissan Pathfinder";32.87
"France";"Paimpol";"Hyundai Santa Fe";40.15
"France";"Pamiers";"Mercedes-Benz E Class";45.77
"France";"Pamiers";"Toyota Yaris 3door";32.32
"France";"Pamiers";"Renault Clio 5door";35.25
"France";"Pamiers";"Renault Megane 5door";30.28
"France";"Pamiers";"Renault Laguna";48.92
"France";"Pamiers";"Renault Vel Satis";46.18
"France";"Pamiers";"Mercedes-Benz C Class";31.93
"France";"Pamiers";"Opel Zafira";40.96
"France";"Pamiers";"Peugeot 807";48.2
"France";"Pamiers";"Renault Scenic";33.97
"France";"Pamiers";"Fiat Panda";32.89
"France";"Pamiers";"Peugeot 207 3door";41.19
"France";"Pamiers";"Volkswagen Golf 5door";49.84
"France";"Pamiers";"Mercedes-Benz A Class";47.32
"France";"Pamiers";"Volkswagen Passat";42.57
"France";"Pamiers";"Fiat Punto 3door";49.82
"France";"Pamiers";"Renault Megane Convertible";30.68
"France";"Pamiers";"Peugeot 307 Convertible";45.36
